Klac|Scer|Spar	880	97	93
Klac|Smik|Spar	794	73	203
Clus|Klac|Spar	1015	13	42
Cgui|Klac|Spar	1015	13	42
Dhan|Klac|Spar	1015	13	42
Klac|Psti|Spar	1015	42	13
Cpar|Klac|Spar	1015	13	42
Klac|Lelo|Spar	1015	42	13
Ctro|Klac|Spar	1015	13	42
Calb|Klac|Spar	1015	13	42
Cdub|Klac|Spar	1015	13	42
Klac|Scer|Smik	190	794	86
Clus|Klac|Scer	1016	12	42
Cgui|Klac|Scer	1016	12	42
Dhan|Klac|Scer	1016	12	42
Klac|Psti|Scer	1016	42	12
Cpar|Klac|Scer	1016	12	42
Klac|Lelo|Scer	1016	42	12
Ctro|Klac|Scer	1016	12	42
Calb|Klac|Scer	1016	12	42
Cdub|Klac|Scer	1016	12	42
Clus|Klac|Smik	1013	14	43
Cgui|Klac|Smik	1013	14	43
Dhan|Klac|Smik	1013	14	43
Klac|Psti|Smik	1013	43	14
Cpar|Klac|Smik	1013	14	43
Klac|Lelo|Smik	1013	43	14
Ctro|Klac|Smik	1013	14	43
Calb|Klac|Smik	1013	14	43
Cdub|Klac|Smik	1013	14	43
Cgui|Clus|Klac	1050	12	8
Clus|Dhan|Klac	1049	14	7
Clus|Klac|Psti	20	1044	6
Clus|Cpar|Klac	1040	22	8
Clus|Klac|Lelo	23	1039	8
Clus|Ctro|Klac	1040	23	7
Calb|Clus|Klac	1040	7	23
Cdub|Clus|Klac	1040	7	23
Cgui|Dhan|Klac	1055	12	3
Cgui|Klac|Psti	23	1043	4
Cgui|Cpar|Klac	1040	24	6
Cgui|Klac|Lelo	25	1039	6
Cgui|Ctro|Klac	1040	24	6
Calb|Cgui|Klac	1040	6	24
Cdub|Cgui|Klac	1040	6	24
Dhan|Klac|Psti	18	1047	5
Cpar|Dhan|Klac	1042	9	19
Dhan|Klac|Lelo	20	1041	9
Ctro|Dhan|Klac	1042	9	19
Calb|Dhan|Klac	1042	9	19
Cdub|Dhan|Klac	1042	9	19
Cpar|Klac|Psti	10	1042	18
Klac|Lelo|Psti	9	18	1043
